318,2438,4095,4095,998,1546,0.15625,-0.23438,1.21875,24.320
3568,2438,4095,4095,997,1546,0.15625,-0.23438,1.20312,24.330
3578,2438,4095,4095,997,1547,0.18750,-0.23438,1.18750,24.330
3588,2439,4095,4095,999,1549,0.10938,-0.18750,1.21875,24.330
3598,2445,4095,4095,997,1547,0.14062,-0.21875,1.23438,24.330
3608,2436,4095,4095,999,1545,0.10938,-0.23438,1.21875,24.340
3618,2447,4095,4095,1000,1547,0.12500,-0.21875,1.25000,24.320
3628,2447,4095,4095,1000,1549,0.15625,-0.25000,1.20312,24.330
3638,2446,4095,4095,1003,1548,0.14062,-0.23438,1.20312,24.320
3648,2439,4095,4095,999,1548,0.12500,-0.21875,1.21875,24.330
3658,2449,4095,4095,999,1547,0.12500,-0.21875,1.20312,24.330
3668,2438,4095,4095,995,1546,0.10938,-0.20312,1.23438,24.340
3678,2447,4095,4095,998,1548,0.10938,-0.21875,1.21875,24.330
3688,2440,4095,4095,999,1546,0.14062,-0.21875,1.20312,24.330
3698,2441,4095,4095,997,1544,0.14062,-0.21875,1.21875,24.340
3708,2440,4095,4095,999,1548,0.12500,-0.23438,1.21875,24.330
3718,2436,4095,4095,999,1548,0.15625,-0.23438,1.25000,24.340
3728,2446,4095,4095,999,1546,0.12500,-0.20312,1.20312,24.330
3738,2438,4095,4095,999,1547,0.10938,-0.21875,1.23438,24.340
3748,2440,4095,4095,999,1546,0.14062,-0.21875,1.23438,24.330
3758,2440,4095,4095,999,1547,0.12500,-0.21875,1.21875,24.330
3768,2446,4095,4095,998,1546,0.15625,-0.21875,1.21875,24.330
3778,2440,4095,4095,999,1546,0.15625,-0.23438,1.20312,24.330
3788,2438,4095,4095,999,1548,0.12500,-0.23438,1.21875,24.330
3798,2440,4095,4095,1000,1550,0.12500,-0.23438,1.23438,24.340
3808,2447,4095,4095,1000,1547,0.12500,-0.20312,1.20312,24.340
3818,2440,4095,4095,999,1548,0.15625,-0.23438,1.26562,24.330
3828,2438,4095,4095,999,1546,0.12500,-0.21875,1.29688,24.330
3838,2442,4095,4095,997,1544,0.12500,-0.20312,1.21875,24.340
3848,2447,4095,4095,999,1547,0.10938,-0.23438,1.21875,24.340
3858,2440,4095,4095,999,1548,0.14062,-0.21875,1.20312,24.340
3868,2447,4095,4095,997,1547,0.12500,-0.23438,1.25000,24.330
3878,2440,4095,4095,1001,1546,0.09375,-0.23438,1.21875,24.330
3888,2436,4095,4095,997,1548,0.10938,-0.23438,1.21875,24.330
3898,2434,4095,4095,997,1548,0.07812,-0.21875,1.21875,24.340
3908,2447,4095,4095,1000,1547,0.10938,-0.21875,1.23438,24.340
3918,2436,4095,4095,999,1547,0.14062,-0.21875,1.21875,24.340
3928,2441,4095,4095,999,1546,0.14062,-0.21875,1.21875,24.330
3938,2440,4095,4095,1003,1548,0.10938,-0.20312,1.23438,24.330
3948,2438,4095,4095,997,1548,0.12500,-0.23438,1.25000,24.340
3958,2445,4095,4095,1001,1548,0.15625,-0.23438,1.20312,24.330
3968,2445,4095,4095,999,1547,0.12500,-0.20312,1.23438,24.330
3978,2440,4095,4095,997,1548,0.12500,-0.20312,1.23438,24.340
3988,2439,4095,4095,999,1549,0.12500,-0.23438,1.21875,24.330
3998,2438,4095,4095,999,1550,0.12500,-0.23438,1.23438,24.340
4008,2449,4095,4095,999,1549,0.14062,-0.21875,1.21875,24.330
4018,2438,4095,4095,997,1548,0.10938,-0.20312,1.20312,24.340
4028,2447,4095,4095,999,1546,0.10938,-0.21875,1.23438,24.340
4038,2442,4095,4095,999,1548,0.12500,-0.21875,1.23438,24.340
4048,2446,4095,4095,1000,1546,0.10938,-0.23438,1.23438,24.330
4058,2442,4095,4095,999,1549,0.12500,-0.23438,1.23438,24.340
4068,2447,4095,4095,1000,1547,0.15625,-0.25000,1.23438,24.340
4078,2440,4095,4095,997,1546,0.07812,-0.20312,1.21875,24.330
4088,2439,4095,4095,999,1550,0.14062,-0.23438,1.21875,24.340
4098,2447,4095,4095,1000,1546,0.14062,-0.21875,1.20312,24.340
4108,2439,4095,4095,999,1546,0.15625,-0.21875,1.23438,24.330
4118,2446,4095,4095,999,1546,0.15625,-0.21875,1.20312,24.340
4128,2435,4095,4095,999,1546,0.09375,-0.21875,1.21875,24.330
