318,4095,2472,4095,999,1546,0.14062,-0.20312,1.23438,23.670
5438,4095,2473,4095,999,1548,0.12500,-0.20312,1.25000,23.740
5448,4095,2469,4095,1002,1549,0.09375,-0.20312,1.23438,23.740
5458,4095,2476,4095,999,1546,0.10938,-0.20312,1.18750,23.730
5468,4095,2468,4095,999,1547,0.14062,-0.21875,1.18750,23.740
5478,4095,2469,4095,999,1548,0.10938,-0.23438,1.21875,23.740
5488,4095,2469,4095,999,1547,0.14062,-0.20312,1.21875,23.740
5498,4095,2480,4095,999,1548,0.10938,-0.20312,1.20312,23.740
5508,4095,2471,4095,999,1546,0.12500,-0.23438,1.18750,23.740
5518,4095,2470,4095,999,1545,0.14062,-0.20312,1.23438,23.740
5528,4095,2470,4095,997,1546,0.12500,-0.21875,1.18750,23.730
5538,4095,2469,4095,999,1548,0.09375,-0.26562,1.23438,23.740
5548,4095,2473,4095,997,1548,0.10938,-0.21875,1.21875,23.750
5558,4095,2471,4095,999,1548,0.14062,-0.21875,1.23438,23.740
5568,4095,2469,4095,997,1549,0.12500,-0.21875,1.21875,23.730
5578,4095,2470,4095,1000,1545,0.14062,-0.25000,1.20312,23.740
5588,4095,2471,4095,999,1546,0.14062,-0.25000,1.26562,23.740
5598,4095,2473,4095,999,1546,0.10938,-0.20312,1.20312,23.740
5608,4095,2471,4095,1003,1550,0.14062,-0.23438,1.18750,23.730
5618,4095,2473,4095,999,1546,0.14062,-0.25000,1.21875,23.740
5628,4095,2470,4095,996,1547,0.15625,-0.21875,1.23438,23.740
5638,4095,2468,4095,999,1546,0.10938,-0.25000,1.25000,23.750
5648,4095,2468,4095,1000,1546,0.10938,-0.25000,1.23438,23.750
5658,4095,2473,4095,999,1544,0.14062,-0.20312,1.21875,23.740
5668,4095,2471,4095,999,1546,0.10938,-0.23438,1.23438,23.740
5678,4095,2471,4095,999,1547,0.10938,-0.21875,1.21875,23.740
5688,4095,2471,4095,998,1548,0.09375,-0.25000,1.25000,23.740
5698,4095,2473,4095,999,1548,0.15625,-0.25000,1.25000,23.740
5708,4095,2469,4095,999,1546,0.14062,-0.21875,1.21875,23.740
5718,4095,2470,4095,1001,1546,0.14062,-0.21875,1.23438,23.730
5728,4095,2470,4095,1000,1547,0.14062,-0.23438,1.20312,23.750
5738,4095,2471,4095,999,1544,0.14062,-0.21875,1.20312,23.740
5748,4095,2473,4095,997,1550,0.14062,-0.18750,1.21875,23.740
5758,4095,2471,4095,1001,1546,0.15625,-0.18750,1.25000,23.740
5768,4095,2472,4095,999,1546,0.14062,-0.21875,1.21875,23.740
5778,4095,2470,4095,999,1546,0.10938,-0.20312,1.21875,23.740
5788,4095,2470,4095,1001,1547,0.14062,-0.23438,1.18750,23.750
5798,4095,2471,4095,1000,1547,0.10938,-0.20312,1.20312,23.740
5808,4095,2473,4095,999,1548,0.12500,-0.23438,1.23438,23.750
5818,4095,2469,4095,999,1546,0.12500,-0.21875,1.25000,23.740
5828,4095,2471,4095,997,1547,0.14062,-0.21875,1.23438,23.750
5838,4095,2473,4095,998,1548,0.10938,-0.20312,1.25000,23.750
5848,4095,2470,4095,999,1546,0.15625,-0.23438,1.21875,23.750
5858,4095,2474,4095,999,1548,0.12500,-0.25000,1.25000,23.740
5868,4095,2471,4095,997,1545,0.12500,-0.21875,1.20312,23.740
5878,4095,2469,4095,999,1544,0.14062,-0.21875,1.23438,23.740
5888,4095,2471,4095,997,1548,0.12500,-0.20312,1.23438,23.740
5898,4095,2470,4095,1000,1548,0.14062,-0.20312,1.21875,23.750
5908,4095,2470,4095,998,1547,0.12500,-0.21875,1.26562,23.740
5918,4095,2469,4095,997,1548,0.17188,-0.21875,1.21875,23.740
5928,4095,2472,4095,999,1548,0.15625,-0.23438,1.23438,23.740
5938,4095,2471,4095,1000,1546,0.10938,-0.25000,1.20312,23.740
5948,4095,2473,4095,999,1547,0.14062,-0.23438,1.20312,23.740
5958,4095,2471,4095,998,1546,0.15625,-0.21875,1.23438,23.750
5968,4095,2469,4095,1001,1546,0.12500,-0.21875,1.23438,23.740
5978,4095,2469,4095,999,1550,0.15625,-0.20312,1.20312,23.740
