218,4095,2471,4095,991,1546,0.07812,-0.17188,1.20312,23.520
1648,4095,2469,4095,993,1550,0.06250,-0.18750,1.23438,23.510
1658,4095,2465,4095,991,1548,0.07812,-0.18750,1.23438,23.490
1668,4095,2471,4095,994,1546,0.06250,-0.18750,1.23438,23.510
1678,4095,2472,4095,993,1546,0.04688,-0.17188,1.25000,23.510
1688,4095,2469,4095,993,1548,0.09375,-0.18750,1.23438,23.510
1698,4095,2471,4095,991,1548,0.09375,-0.18750,1.21875,23.510
1708,4095,2473,4095,994,1548,0.10938,-0.21875,1.25000,23.500
1718,4095,2469,4095,991,1549,0.09375,-0.20312,1.25000,23.500
1728,4095,2469,4095,991,1549,0.09375,-0.18750,1.21875,23.510
1738,4095,2471,4095,991,1549,0.07812,-0.18750,1.21875,23.500
1748,4095,2469,4095,991,1548,0.04688,-0.20312,1.23438,23.490
1758,4095,2471,4095,995,1550,0.07812,-0.17188,1.18750,23.490
1768,4095,2472,4095,993,1547,0.09375,-0.18750,1.21875,23.510
1778,4095,2470,4095,995,1546,0.09375,-0.18750,1.26562,23.490
1788,4095,2473,4095,991,1551,0.09375,-0.17188,1.23438,23.510
1798,4095,2469,4095,991,1548,0.07812,-0.18750,1.21875,23.510
1808,4095,2473,4095,993,1550,0.07812,-0.21875,1.21875,23.510
1818,4095,2469,4095,991,1547,0.09375,-0.15625,1.23438,23.500
1828,4095,2465,4095,993,1548,0.07812,-0.17188,1.21875,23.510
1838,4095,2472,4095,995,1549,0.04688,-0.17188,1.23438,23.510
1848,4095,2476,4095,993,1549,0.07812,-0.20312,1.25000,23.510
1858,4095,2473,4095,995,1548,0.04688,-0.17188,1.26562,23.510
1868,4095,2469,4095,993,1547,0.09375,-0.15625,1.23438,23.500
1878,4095,2475,4095,991,1548,0.07812,-0.18750,1.21875,23.500
1888,4095,2469,4095,995,1551,0.12500,-0.18750,1.21875,23.510
1898,4095,2473,4095,993,1549,0.06250,-0.18750,1.20312,23.510
1908,4095,2477,4095,991,1548,0.09375,-0.18750,1.20312,23.510
1918,4095,2472,4095,993,1549,0.06250,-0.18750,1.21875,23.490
1928,4095,2473,4095,991,1550,0.06250,-0.20312,1.23438,23.510
1938,4095,2477,4095,991,1548,0.09375,-0.21875,1.23438,23.510
1948,4095,2469,4095,995,1550,0.07812,-0.17188,1.21875,23.510
1958,4095,2471,4095,989,1548,0.09375,-0.17188,1.21875,23.510
1968,4095,2470,4095,995,1547,0.07812,-0.17188,1.23438,23.510
1978,4095,2471,4095,993,1546,0.07812,-0.18750,1.23438,23.520
1988,4095,2469,4095,995,1546,0.09375,-0.18750,1.23438,23.520
1998,4095,2465,4095,993,1548,0.07812,-0.18750,1.20312,23.510
2008,4095,2469,4095,991,1548,0.06250,-0.17188,1.25000,23.520
2018,4095,2467,4095,993,1546,0.07812,-0.20312,1.21875,23.500
2028,4095,2468,4095,995,1548,0.09375,-0.18750,1.21875,23.510
2038,4095,2471,4095,991,1547,0.07812,-0.17188,1.23438,23.510
2048,4095,2469,4095,991,1549,0.04688,-0.15625,1.23438,23.500
2058,4095,2469,4095,991,1548,0.07812,-0.18750,1.23438,23.500
